id,victim_id,filed_at,amount_lost,narrative_text,bank_name,status
542,542,2026-07-30T07:21:24,400691.48,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 400691 was debited from my account without my consent. The transaction reference mentions IFSC HDFC00178.,HDFC Bank,open
543,543,2026-08-13T02:11:57,226480.06,An unknown person posing as a Axis Bank official convinced me to make a 'verification transfer' of Rs 226480. I later found the beneficiary IFSC was UTIB03494 and the number is no longer reachable.,Axis Bank,open
544,544,2026-08-30T02:10:15,161631.6,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 161631 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB00329.,Bank of Baroda,open
545,545,2026-06-22T08:18:13,332440.69,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 332440 was debited from my account without my consent. The transaction reference mentions IFSC HDFC06421.,HDFC Bank,open
546,546,2026-08-26T23:59:04,192558.06,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 192558. I later found the beneficiary IFSC was PUNB09435 and the number is no longer reachable.,Punjab National Bank,open
547,547,2026-08-15T04:25:18,234877.78,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 234877 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC02657.,ICICI Bank,open
548,548,2026-08-20T22:23:24,261993.49,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 261993 was debited from my account without my consent. The transaction reference mentions IFSC SBIN06515.,State Bank of India,open
549,549,2026-08-15T04:18:07,51910.18,My Bank of Baroda debit card details were compromised after a phishing SMS. Rs 51910 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: BARB00051.,Bank of Baroda,open
550,550,2026-07-03T15:31:22,101245.23,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 101245. I later found the beneficiary IFSC was BARB01996 and the number is no longer reachable.,Bank of Baroda,open
551,551,2026-07-06T07:17:58,48893.25,My Bank of Baroda debit card details were compromised after a phishing SMS. Rs 48893 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: BARB06015.,Bank of Baroda,open
552,552,2026-07-05T05:56:04,6343.83,I received a call claiming to be from Axis Bank customer support and was asked to share an OTP. Rs 6343 was debited from my account without my consent. The transaction reference mentions IFSC UTIB06537.,Axis Bank,open
553,553,2026-07-30T18:06:29,32018.11,My Axis Bank debit card details were compromised after a phishing SMS. Rs 32018 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: UTIB00996.,Axis Bank,open
554,554,2026-08-02T05:59:01,204617.6,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 204617. I later found the beneficiary IFSC was ICIC07595 and the number is no longer reachable.,ICICI Bank,open
555,555,2026-08-17T18:47:13,166395.93,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 166395 was debited from my account without my consent. The transaction reference mentions IFSC SBIN03690.,State Bank of India,open
556,556,2026-08-16T23:34:17,421713.83,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 421713 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB09420.,Axis Bank,open
557,557,2026-06-07T06:17:45,374475.15,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 374475 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC02519.,ICICI Bank,open
558,558,2026-06-20T16:27:31,348591.76,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 348591. I later found the beneficiary IFSC was PUNB05323 and the number is no longer reachable.,Punjab National Bank,open
559,559,2026-06-17T06:59:58,278095.39,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 278095 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB08625.,Axis Bank,open
560,560,2026-07-07T09:33:10,425348.9,My Axis Bank debit card details were compromised after a phishing SMS. Rs 425348 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: UTIB03713.,Axis Bank,open
561,561,2026-07-03T09:58:03,61317.43,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 61317 was debited from my account without my consent. The transaction reference mentions IFSC HDFC07186.,HDFC Bank,open
562,562,2026-07-20T08:52:50,189762.27,I received a call claiming to be from ICICI Bank customer support and was asked to share an OTP. Rs 189762 was debited from my account without my consent. The transaction reference mentions IFSC ICIC02352.,ICICI Bank,open
563,563,2026-07-25T06:12:46,332860.76,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 332860 was debited from my account without my consent. The transaction reference mentions IFSC HDFC09180.,HDFC Bank,open
564,564,2026-06-11T04:11:40,65906.09,An unknown person posing as a Axis Bank official convinced me to make a 'verification transfer' of Rs 65906. I later found the beneficiary IFSC was UTIB08881 and the number is no longer reachable.,Axis Bank,open
565,565,2026-07-15T15:08:25,302973.32,An unknown person posing as a State Bank of India official convinced me to make a 'verification transfer' of Rs 302973. I later found the beneficiary IFSC was SBIN00146 and the number is no longer reachable.,State Bank of India,open
566,566,2026-07-12T05:45:24,70363.17,My Axis Bank debit card details were compromised after a phishing SMS. Rs 70363 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: UTIB03092.,Axis Bank,open
567,567,2026-06-03T20:15:51,352772.55,An unknown person posing as a HDFC Bank official convinced me to make a 'verification transfer' of Rs 352772. I later found the beneficiary IFSC was HDFC05584 and the number is no longer reachable.,HDFC Bank,open
568,568,2026-06-05T00:06:29,230936.54,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 230936 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC09656.,ICICI Bank,open
569,569,2026-06-29T16:24:41,171872.3,An unknown person posing as a Axis Bank official convinced me to make a 'verification transfer' of Rs 171872. I later found the beneficiary IFSC was UTIB02729 and the number is no longer reachable.,Axis Bank,open
570,570,2026-08-16T16:22:23,216806.54,My State Bank of India debit card details were compromised after a phishing SMS. Rs 216806 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: SBIN05401.,State Bank of India,open
571,571,2026-08-20T13:45:45,35148.88,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 35148. I later found the beneficiary IFSC was BARB03999 and the number is no longer reachable.,Bank of Baroda,open
572,572,2026-08-22T05:50:39,284387.48,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 284387 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB00388.,Punjab National Bank,open
573,573,2026-08-23T07:15:16,221064.26,My Punjab National Bank debit card details were compromised after a phishing SMS. Rs 221064 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: PUNB09296.,Punjab National Bank,open
574,574,2026-07-10T22:51:43,261589.87,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 261589 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC03743.,HDFC Bank,open
575,575,2026-06-22T17:48:43,131392.55,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 131392. I later found the beneficiary IFSC was PUNB09266 and the number is no longer reachable.,Punjab National Bank,open
576,576,2026-08-06T18:15:16,312306.38,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 312306 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB01493.,Axis Bank,open
577,577,2026-08-11T19:32:52,241252.24,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 241252 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB05883.,Bank of Baroda,open
578,578,2026-07-24T02:19:54,256861.98,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 256861 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN02781.,State Bank of India,open
579,579,2026-07-20T02:41:16,278507.58,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 278507 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB04874.,Axis Bank,open
580,580,2026-07-08T08:57:11,387439.37,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 387439 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC05777.,ICICI Bank,open
581,581,2026-07-03T15:45:53,7151.58,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 7151 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC06329.,HDFC Bank,open
582,582,2026-08-23T09:06:24,364061.83,My ICICI Bank debit card details were compromised after a phishing SMS. Rs 364061 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: ICIC04863.,ICICI Bank,open
583,583,2026-07-16T12:40:30,192340.85,My ICICI Bank debit card details were compromised after a phishing SMS. Rs 192340 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: ICIC05546.,ICICI Bank,open
584,584,2026-06-30T20:50:27,58449.92,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 58449 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB00944.,Bank of Baroda,open
585,585,2026-08-25T18:17:31,265806.08,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 265806 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB02249.,Bank of Baroda,open
586,586,2026-07-08T21:15:26,421025.25,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 421025 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB09141.,Axis Bank,open
587,587,2026-06-07T20:51:43,302776.88,I received a call claiming to be from Punjab National Bank customer support and was asked to share an OTP. Rs 302776 was debited from my account without my consent. The transaction reference mentions IFSC PUNB03568.,Punjab National Bank,open
588,588,2026-08-19T18:28:36,126189.8,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 126189 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN00326.,State Bank of India,open
589,589,2026-06-12T05:16:51,328114.15,An unknown person posing as a State Bank of India official convinced me to make a 'verification transfer' of Rs 328114. I later found the beneficiary IFSC was SBIN03650 and the number is no longer reachable.,State Bank of India,open
590,590,2026-07-16T23:47:51,214461.66,An unknown person posing as a State Bank of India official convinced me to make a 'verification transfer' of Rs 214461. I later found the beneficiary IFSC was SBIN04576 and the number is no longer reachable.,State Bank of India,open
591,591,2026-08-14T05:12:34,36456.08,I received a call claiming to be from Punjab National Bank customer support and was asked to share an OTP. Rs 36456 was debited from my account without my consent. The transaction reference mentions IFSC PUNB04353.,Punjab National Bank,open
592,592,2026-06-04T05:48:07,190280.47,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 190280. I later found the beneficiary IFSC was BARB09737 and the number is no longer reachable.,Bank of Baroda,open
593,593,2026-07-17T09:31:25,282299.44,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 282299. I later found the beneficiary IFSC was BARB05562 and the number is no longer reachable.,Bank of Baroda,open
594,594,2026-07-23T17:51:53,460959.63,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 460959. I later found the beneficiary IFSC was BARB06074 and the number is no longer reachable.,Bank of Baroda,open
595,595,2026-07-10T10:22:41,397609.1,I received a call claiming to be from ICICI Bank customer support and was asked to share an OTP. Rs 397609 was debited from my account without my consent. The transaction reference mentions IFSC ICIC07319.,ICICI Bank,open
596,596,2026-08-08T20:52:03,288704.2,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 288704 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN02152.,State Bank of India,open
597,597,2026-06-13T10:36:30,23877.69,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 23877. I later found the beneficiary IFSC was PUNB07980 and the number is no longer reachable.,Punjab National Bank,open
598,598,2026-08-19T13:48:49,293638.65,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 293638 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC04304.,HDFC Bank,open
599,599,2026-08-23T02:53:33,410205.76,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 410205. I later found the beneficiary IFSC was BARB08088 and the number is no longer reachable.,Bank of Baroda,open
600,600,2026-08-23T07:48:01,331456.22,My Punjab National Bank debit card details were compromised after a phishing SMS. Rs 331456 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: PUNB04641.,Punjab National Bank,open
601,601,2026-06-09T16:40:17,197074.47,I received a call claiming to be from Axis Bank customer support and was asked to share an OTP. Rs 197074 was debited from my account without my consent. The transaction reference mentions IFSC UTIB05199.,Axis Bank,open
602,602,2026-06-19T03:03:19,276033.18,An unknown person posing as a HDFC Bank official convinced me to make a 'verification transfer' of Rs 276033. I later found the beneficiary IFSC was HDFC09363 and the number is no longer reachable.,HDFC Bank,open
603,603,2026-06-30T10:46:55,69589.07,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 69589. I later found the beneficiary IFSC was ICIC04826 and the number is no longer reachable.,ICICI Bank,open
604,604,2026-08-22T12:07:58,385732.76,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 385732. I later found the beneficiary IFSC was ICIC07050 and the number is no longer reachable.,ICICI Bank,open
605,605,2026-07-30T02:00:50,146644.56,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 146644. I later found the beneficiary IFSC was ICIC06141 and the number is no longer reachable.,ICICI Bank,open
606,606,2026-07-18T18:47:41,350167.24,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 350167 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB02906.,Punjab National Bank,open
607,607,2026-07-11T19:40:33,93317.71,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 93317 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB08687.,Punjab National Bank,open
608,608,2026-07-14T05:43:09,6291.16,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 6291 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC06389.,ICICI Bank,open
609,609,2026-08-26T03:59:29,220164.45,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 220164. I later found the beneficiary IFSC was BARB01679 and the number is no longer reachable.,Bank of Baroda,open
610,610,2026-07-28T22:55:05,132444.44,I received a call claiming to be from Bank of Baroda customer support and was asked to share an OTP. Rs 132444 was debited from my account without my consent. The transaction reference mentions IFSC BARB05701.,Bank of Baroda,open
611,611,2026-08-23T11:12:06,80410.91,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 80410. I later found the beneficiary IFSC was BARB06095 and the number is no longer reachable.,Bank of Baroda,open
612,612,2026-06-30T20:16:52,315639.14,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 315639 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB08765.,Axis Bank,open
613,613,2026-06-06T09:15:30,91997.34,An unknown person posing as a State Bank of India official convinced me to make a 'verification transfer' of Rs 91997. I later found the beneficiary IFSC was SBIN05056 and the number is no longer reachable.,State Bank of India,open
614,614,2026-06-24T21:34:23,442828.93,My HDFC Bank debit card details were compromised after a phishing SMS. Rs 442828 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: HDFC00489.,HDFC Bank,open
615,615,2026-08-08T18:49:45,461645.85,I received a call claiming to be from Punjab National Bank customer support and was asked to share an OTP. Rs 461645 was debited from my account without my consent. The transaction reference mentions IFSC PUNB00531.,Punjab National Bank,open
616,616,2026-07-21T15:02:46,124676.92,I received a call claiming to be from ICICI Bank customer support and was asked to share an OTP. Rs 124676 was debited from my account without my consent. The transaction reference mentions IFSC ICIC02455.,ICICI Bank,open
617,617,2026-07-08T00:48:28,6424.87,I received a call claiming to be from ICICI Bank customer support and was asked to share an OTP. Rs 6424 was debited from my account without my consent. The transaction reference mentions IFSC ICIC06298.,ICICI Bank,open
618,618,2026-06-29T01:39:38,329293.3,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 329293 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB07523.,Bank of Baroda,open
619,619,2026-07-23T01:30:13,396152.73,I received a call claiming to be from Axis Bank customer support and was asked to share an OTP. Rs 396152 was debited from my account without my consent. The transaction reference mentions IFSC UTIB09404.,Axis Bank,open
620,620,2026-06-05T08:13:52,129768.45,I received a call claiming to be from Bank of Baroda customer support and was asked to share an OTP. Rs 129768 was debited from my account without my consent. The transaction reference mentions IFSC BARB04202.,Bank of Baroda,open
621,621,2026-06-03T04:32:48,18478.53,An unknown person posing as a HDFC Bank official convinced me to make a 'verification transfer' of Rs 18478. I later found the beneficiary IFSC was HDFC06176 and the number is no longer reachable.,HDFC Bank,open
622,622,2026-06-24T22:16:05,448580.85,An unknown person posing as a HDFC Bank official convinced me to make a 'verification transfer' of Rs 448580. I later found the beneficiary IFSC was HDFC05989 and the number is no longer reachable.,HDFC Bank,open
623,623,2026-08-10T07:44:29,85852.89,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 85852 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC09245.,HDFC Bank,open
624,624,2026-08-17T06:43:14,313948.5,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 313948 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC03007.,HDFC Bank,open
625,625,2026-08-04T12:35:06,419998.23,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 419998. I later found the beneficiary IFSC was ICIC06241 and the number is no longer reachable.,ICICI Bank,open
626,626,2026-08-22T13:26:58,364602.17,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 364602 was debited from my account without my consent. The transaction reference mentions IFSC SBIN05683.,State Bank of India,open
627,627,2026-08-04T02:55:34,369840.68,My State Bank of India debit card details were compromised after a phishing SMS. Rs 369840 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: SBIN04900.,State Bank of India,open
628,628,2026-08-05T04:06:51,424467.25,I received a call claiming to be from Bank of Baroda customer support and was asked to share an OTP. Rs 424467 was debited from my account without my consent. The transaction reference mentions IFSC BARB04148.,Bank of Baroda,open
629,629,2026-08-22T08:07:04,52626.39,I received a call claiming to be from Bank of Baroda customer support and was asked to share an OTP. Rs 52626 was debited from my account without my consent. The transaction reference mentions IFSC BARB07371.,Bank of Baroda,open
630,630,2026-08-15T22:47:37,41814.13,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 41814 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC08874.,HDFC Bank,open
631,631,2026-07-03T12:24:47,39684.67,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 39684 was debited from my account without my consent. The transaction reference mentions IFSC SBIN07082.,State Bank of India,open
632,632,2026-08-11T08:39:38,62981.86,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 62981 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB07673.,Bank of Baroda,open
633,633,2026-06-05T04:18:58,210964.3,An unknown person posing as a HDFC Bank official convinced me to make a 'verification transfer' of Rs 210964. I later found the beneficiary IFSC was HDFC03616 and the number is no longer reachable.,HDFC Bank,open
634,634,2026-07-14T05:28:23,143146.2,An unknown person posing as a Axis Bank official convinced me to make a 'verification transfer' of Rs 143146. I later found the beneficiary IFSC was UTIB02295 and the number is no longer reachable.,Axis Bank,open
635,635,2026-06-20T14:33:11,301236.1,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 301236 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN03416.,State Bank of India,open
636,636,2026-08-10T13:31:42,42071.65,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 42071 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN06028.,State Bank of India,open
637,637,2026-06-25T21:35:58,272842.3,I received a call claiming to be from Bank of Baroda customer support and was asked to share an OTP. Rs 272842 was debited from my account without my consent. The transaction reference mentions IFSC BARB09085.,Bank of Baroda,open
638,638,2026-08-12T00:59:39,475501.06,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 475501 was debited from my account without my consent. The transaction reference mentions IFSC SBIN06658.,State Bank of India,open
639,639,2026-07-09T13:11:41,490144.46,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 490144 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC08315.,HDFC Bank,open
640,640,2026-07-30T13:52:28,495933.08,An unknown person posing as a HDFC Bank official convinced me to make a 'verification transfer' of Rs 495933. I later found the beneficiary IFSC was HDFC00743 and the number is no longer reachable.,HDFC Bank,open
641,641,2026-06-08T11:59:41,138216.12,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 138216 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC04364.,ICICI Bank,open
642,642,2026-07-03T21:26:11,209097.9,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 209097. I later found the beneficiary IFSC was ICIC00234 and the number is no longer reachable.,ICICI Bank,open
643,643,2026-08-06T08:13:24,413345.76,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 413345. I later found the beneficiary IFSC was BARB02209 and the number is no longer reachable.,Bank of Baroda,open
644,644,2026-06-08T15:03:58,426388.02,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 426388. I later found the beneficiary IFSC was PUNB04424 and the number is no longer reachable.,Punjab National Bank,open
645,645,2026-07-06T19:33:02,225488.31,I received a call claiming to be from Axis Bank customer support and was asked to share an OTP. Rs 225488 was debited from my account without my consent. The transaction reference mentions IFSC UTIB03873.,Axis Bank,open
646,646,2026-07-27T18:28:47,486959.61,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 486959. I later found the beneficiary IFSC was BARB07925 and the number is no longer reachable.,Bank of Baroda,open
647,647,2026-08-23T12:58:16,94462.49,I was tricked into installing a remote-access app after a fake Bank of Baroda KYC update message. Rs 94462 was transferred out immediately. Bank IFSC on the receiving account appears to be BARB01316.,Bank of Baroda,open
648,648,2026-07-28T15:33:31,296437.61,An unknown person posing as a HDFC Bank official convinced me to make a 'verification transfer' of Rs 296437. I later found the beneficiary IFSC was HDFC08320 and the number is no longer reachable.,HDFC Bank,open
649,649,2026-08-16T16:52:07,209192.67,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 209192 was debited from my account without my consent. The transaction reference mentions IFSC HDFC01924.,HDFC Bank,open
650,650,2026-06-12T12:25:28,187695.06,An unknown person posing as a State Bank of India official convinced me to make a 'verification transfer' of Rs 187695. I later found the beneficiary IFSC was SBIN00054 and the number is no longer reachable.,State Bank of India,open
651,651,2026-08-20T03:44:51,251736.56,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 251736 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB05648.,Punjab National Bank,open
652,652,2026-08-31T00:46:59,275002.15,My Bank of Baroda debit card details were compromised after a phishing SMS. Rs 275002 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: BARB03828.,Bank of Baroda,open
653,653,2026-08-26T16:20:57,123997.72,An unknown person posing as a Bank of Baroda official convinced me to make a 'verification transfer' of Rs 123997. I later found the beneficiary IFSC was BARB09999 and the number is no longer reachable.,Bank of Baroda,open
654,654,2026-08-27T18:36:10,481262.47,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 481262 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB04459.,Punjab National Bank,open
655,655,2026-08-21T16:35:18,409055.65,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 409055. I later found the beneficiary IFSC was PUNB05958 and the number is no longer reachable.,Punjab National Bank,open
656,656,2026-08-17T23:10:02,106236.17,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 106236 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN08787.,State Bank of India,open
657,657,2026-08-26T06:15:39,150401.44,I received a call claiming to be from Punjab National Bank customer support and was asked to share an OTP. Rs 150401 was debited from my account without my consent. The transaction reference mentions IFSC PUNB06495.,Punjab National Bank,open
658,658,2026-08-14T09:07:39,45440.32,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 45440. I later found the beneficiary IFSC was PUNB04621 and the number is no longer reachable.,Punjab National Bank,open
659,659,2026-08-20T04:49:06,335957.73,My ICICI Bank debit card details were compromised after a phishing SMS. Rs 335957 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: ICIC02047.,ICICI Bank,open
660,660,2026-08-13T21:42:59,122609.78,An unknown person posing as a Axis Bank official convinced me to make a 'verification transfer' of Rs 122609. I later found the beneficiary IFSC was UTIB04839 and the number is no longer reachable.,Axis Bank,open
661,661,2026-08-17T06:01:50,116926.4,I was tricked into installing a remote-access app after a fake Punjab National Bank KYC update message. Rs 116926 was transferred out immediately. Bank IFSC on the receiving account appears to be PUNB07558.,Punjab National Bank,open
662,662,2026-08-15T03:08:30,314595.52,I was tricked into installing a remote-access app after a fake HDFC Bank KYC update message. Rs 314595 was transferred out immediately. Bank IFSC on the receiving account appears to be HDFC04243.,HDFC Bank,open
663,663,2026-08-28T19:01:22,313625.8,An unknown person posing as a State Bank of India official convinced me to make a 'verification transfer' of Rs 313625. I later found the beneficiary IFSC was SBIN02831 and the number is no longer reachable.,State Bank of India,open
664,664,2026-08-20T01:48:17,429519.08,An unknown person posing as a Punjab National Bank official convinced me to make a 'verification transfer' of Rs 429519. I later found the beneficiary IFSC was PUNB05816 and the number is no longer reachable.,Punjab National Bank,open
665,665,2026-08-13T20:46:52,219085.93,I was tricked into installing a remote-access app after a fake State Bank of India KYC update message. Rs 219085 was transferred out immediately. Bank IFSC on the receiving account appears to be SBIN06535.,State Bank of India,open
666,666,2026-08-24T10:40:46,313071.38,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 313071 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC09952.,ICICI Bank,open
667,667,2026-08-18T01:56:07,195373.15,An unknown person posing as a Axis Bank official convinced me to make a 'verification transfer' of Rs 195373. I later found the beneficiary IFSC was UTIB00786 and the number is no longer reachable.,Axis Bank,open
668,668,2026-08-13T10:46:25,186287.03,I received a call claiming to be from HDFC Bank customer support and was asked to share an OTP. Rs 186287 was debited from my account without my consent. The transaction reference mentions IFSC HDFC01446.,HDFC Bank,open
669,669,2026-08-25T20:42:00,398354.04,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 398354 was debited from my account without my consent. The transaction reference mentions IFSC SBIN00069.,State Bank of India,open
670,670,2026-08-31T09:44:25,192507.59,My Axis Bank debit card details were compromised after a phishing SMS. Rs 192507 was withdrawn/transferred without authorization. Reference IFSC noted on the statement: UTIB06987.,Axis Bank,open
671,671,2026-08-29T02:59:43,264812.92,I received a call claiming to be from ICICI Bank customer support and was asked to share an OTP. Rs 264812 was debited from my account without my consent. The transaction reference mentions IFSC ICIC02424.,ICICI Bank,open
672,672,2026-08-18T12:27:26,20488.39,I was tricked into installing a remote-access app after a fake Axis Bank KYC update message. Rs 20488 was transferred out immediately. Bank IFSC on the receiving account appears to be UTIB09602.,Axis Bank,open
673,673,2026-08-25T15:56:55,431315.67,An unknown person posing as a ICICI Bank official convinced me to make a 'verification transfer' of Rs 431315. I later found the beneficiary IFSC was ICIC00300 and the number is no longer reachable.,ICICI Bank,open
674,674,2026-08-21T06:33:31,337635.32,I received a call claiming to be from State Bank of India customer support and was asked to share an OTP. Rs 337635 was debited from my account without my consent. The transaction reference mentions IFSC SBIN05816.,State Bank of India,open
675,675,2026-08-28T23:37:10,190659.81,I received a call claiming to be from Punjab National Bank customer support and was asked to share an OTP. Rs 190659 was debited from my account without my consent. The transaction reference mentions IFSC PUNB08263.,Punjab National Bank,open
676,676,2026-08-25T00:20:49,145771.13,I was tricked into installing a remote-access app after a fake ICICI Bank KYC update message. Rs 145771 was transferred out immediately. Bank IFSC on the receiving account appears to be ICIC08972.,ICICI Bank,open
